name,domain,linkedin_url,country,reason
4MAccountancy - tailored for you,4maccountancy.com,https://www.linkedin.com/company/4maccountancy,GB,size<11
The Business Base Ltd,thebusinessbase.com,https://www.linkedin.com/company/the-business-base-ltd,GB,size<11
I-PAY Management Limited,i-pay.co.uk,https://www.linkedin.com/company/i-pay-management,GB,size<11
Protective Figures Ltd - Small Business Accountants,protectivefigures.co.uk,https://www.linkedin.com/company/protective-figures-ltd,GB,size<11
Morris & Morris Accountancy Limited,mmaccountancy.com,https://www.linkedin.com/company/morris-morris-accountancy-limited,GB,size<11
PC Accounting,pcaccounting.co.uk,https://www.linkedin.com/company/pc-accoutancy,GB,size<11
Thomas Young Group Limited,thomasyounggroup.com,https://www.linkedin.com/company/thomas-young-group-limited,GB,size<11;not-a-payroll-provider
Smart Teams Accelerator,smartteamsaccelerator.com,https://www.linkedin.com/company/smart-teams-accelerator,GB,not-a-payroll-provider
OGE Solutions,ogesolutions.co.uk,https://www.linkedin.com/company/oge-solutions,GB,not-a-payroll-provider
Surestaff Services Limited,,https://www.linkedin.com/company/surestaff-services-limited,GB,size<11;not-a-payroll-provider
Inspired Sales Ltd.,,https://www.linkedin.com/company/inspired-sales-ltd.,GB,size<11;not-a-payroll-provider
Global Sourcing and Facilitating Services,,https://www.linkedin.com/company/global-sourcing-and-facilitating-services,GB,size<11;not-a-payroll-provider
Bright Stars Group,bright-starsgroup.com,https://www.linkedin.com/company/bright-stars-group,GB,size<11;not-a-payroll-provider
HAMLYN WILLIAMS LIMITED,hamlynwilliams.com,https://www.linkedin.com/company/hamlyn-williams-limited,GB,not-a-payroll-provider
Your Resourcing Partner Limited,,https://www.linkedin.com/company/your-resourcing-partner-limited,GB,size<11;not-a-payroll-provider
Cxmirror.Com,cxmirror.com,https://www.linkedin.com/company/cxmirror-com,GB,not-a-payroll-provider
OutboundWorx,outboundworx.com,https://www.linkedin.com/company/outboundworx,GB,size<11;not-a-payroll-provider
Zebra People Limited,zebrapeople.com,https://www.linkedin.com/company/zebra-people-limited,GB,not-a-payroll-provider
CRE8 TALENT LIMITED,cre8talent.co.uk,https://www.linkedin.com/company/cre8-talent-limited,GB,size<11;not-a-payroll-provider
London SEO Expert,londonseoexpert.co.uk,https://www.linkedin.com/company/london-seo-marketing-expert,GB,not-a-payroll-provider
Tricord,tricord.com,https://www.linkedin.com/company/tricordltd,GB,not-a-payroll-provider
MATCHTECH GROUP (UK) LIMITED,,https://www.linkedin.com/company/matchtech-group-uk-limited,GB,size<11;not-a-payroll-provider
Total Outsourcing,linkedin.com,https://www.linkedin.com/company/total-outsourcing,GB,not-a-payroll-provider
Connecting Continents Inc.,,https://www.linkedin.com/company/connecting-continents-inc,GB,not-a-payroll-provider
LPM Outsourcing,lpm.com,https://www.linkedin.com/company/lpm-outsourcing,GB,not-a-payroll-provider
Bilal Kiani,linkedin.com,https://www.linkedin.com/company/bilal-kiani,GB,size<11;not-a-payroll-provider
RECREWT LTD,,https://www.linkedin.com/company/recrewt-ltd,GB,size<11;not-a-payroll-provider
Ace Business Support,,https://www.linkedin.com/company/ace-business-solutionsx,GB,size<11
JOBS IN SOCCER LTD,,https://www.linkedin.com/company/jobs-in-soccer-ltd,GB,size<11;not-a-payroll-provider
Live Chat Ltd UK,livechatltd.co.uk,https://www.linkedin.com/company/live-chat-ltd-uk,GB,not-a-payroll-provider
Underline Transcription,underlinetranscription.co.uk,https://www.linkedin.com/company/underline-transcription,GB,size<11;not-a-payroll-provider
BAAC- UK,baac-uk.co.uk,https://www.linkedin.com/company/baac-uk,GB,size<11;not-a-payroll-provider
XB CONSULTANTS LTD,xbconsultants.com,https://www.linkedin.com/company/xb-consultants-ltd,GB,size<11;not-a-payroll-provider
The Sellfluent Group,sellfluent.com,https://www.linkedin.com/company/sellfluent,GB,size<11;not-a-payroll-provider
Elevation Recruitment Limited,elevationrecruitmentgroup.com,https://www.linkedin.com/company/elevation-recruitment-limited,GB,not-a-payroll-provider
Viking Marine Recruitment Limited,,https://www.linkedin.com/company/viking-marine-recruitment-limited,GB,size<11;not-a-payroll-provider
BPO Holdings Limited,worthtalkingto.com,https://www.linkedin.com/company/bpo-holdings-limited,GB,not-a-payroll-provider
ALJ LDN,aljldn.com,https://www.linkedin.com/company/alj-ldn,GB,size<11;not-a-payroll-provider
Admin-Shed,admin-shed.co.uk,https://www.linkedin.com/company/admin-shed,GB,size<11;not-a-payroll-provider
UpwardComms,upwardcomms.co.uk,https://www.linkedin.com/company/upwardcommunications,GB,not-a-payroll-provider
Macrohat Works,macrohatworks.com,https://www.linkedin.com/company/macrohatworks,GB,not-a-payroll-provider
Cartwright James Limited,cartwrightjames.com,https://www.linkedin.com/company/cartwright-james-limited,GB,size<11;not-a-payroll-provider
Gulf Jobs Fair Ltd,,https://www.linkedin.com/company/gulf-jobs-fair-ltd,GB,size<11;not-a-payroll-provider
CAPITA RETAIL FINANCIAL SERVICES LIMITED,,https://www.linkedin.com/company/capita-retail-financial-services-limited,GB,not-a-payroll-provider
ARC Business Services Ltd,arc-business.co.uk,https://www.linkedin.com/company/arc-business-services-ltd,GB,size<11;not-a-payroll-provider
CONCEPT CARE SOLUTIONS LIMITED,conceptcaresolutions.com,https://www.linkedin.com/company/concept-care-solutions-limited,GB,not-a-payroll-provider
DOCS-TO-DATA LTD,docs-to-data.co.uk,https://www.linkedin.com/company/docs-to-data-ltd,GB,not-a-payroll-provider
HEAT RECRUITMENT LIMITED,heatrecruitment.co.uk,https://www.linkedin.com/company/heat-recruitment-limited,GB,not-a-payroll-provider
Outsource Dictation Ltd,outsourcedictation.co.uk,https://www.linkedin.com/company/outsource-dictation-ltd,GB,size<11;not-a-payroll-provider
GMRC LIMITED,,https://www.linkedin.com/company/gmrc-limited,GB,size<11;not-a-payroll-provider
Hamem Procurement,hamem.co.uk,https://www.linkedin.com/company/hamem-procurement,GB,size<11;not-a-payroll-provider
ABBI ACCESS SERVICES LIMITED,abbiaccess.com,https://www.linkedin.com/company/abbi-access-services-limited,GB,size<11;not-a-payroll-provider
Form Consulting,formcs.co.uk,https://www.linkedin.com/company/form-consulting,GB,not-a-payroll-provider
Admin Assassin Ltd,,https://www.linkedin.com/company/admin-assassin-ltd,GB,size<11;not-a-payroll-provider
Uk Work Placement Limited,ukworkplacement.co.uk,https://www.linkedin.com/company/uk-work-placement-limited,GB,size<11;not-a-payroll-provider
OCAL Consulting,dynamiteevents.co.uk,https://www.linkedin.com/company/ocal-consulting,GB,size<11;not-a-payroll-provider
Swift Accounting & Bookkeeping Services Ltd,swiftbks.co.uk,https://www.linkedin.com/company/swiftbks,GB,size<11
Adams & Moore,adamsandmoore.co.uk,https://www.linkedin.com/company/adams-and-moore-cca,GB,not-a-payroll-provider
Matrix Forensic Accounting & Investigations,matrixforensic.co.uk,https://www.linkedin.com/company/integrum-forensic,GB,size<11
Payroll In A Box,payrollinabox.co.uk,https://www.linkedin.com/company/payroll-in-a-box,GB,size<11
DEL VIGNA DOBSON LTD,delvigna.com,https://www.linkedin.com/company/del-vigna-dobson-limited,GB,size<11
Kpn Accounting Limited,kpnaccounting.co.uk,https://www.linkedin.com/company/kpn-accounting-limited,GB,size<11
Reign Accounting Ltd,reignaccounting.co.uk,https://www.linkedin.com/company/reign-accounting-ltd,GB,size<11
Corient Enterprise Accounting,corientsme.com,https://www.linkedin.com/company/coriententerpriseaccounting,GB,not-a-payroll-provider
London Article Clerks Association,,https://www.linkedin.com/company/london-article-clarks-association,GB,size<11
Exited Portfolio Companies,,https://www.linkedin.com/company/rhea-asset-management,GB,size<11;not-a-payroll-provider
One Accounting,oneaccounting.co.uk,https://www.linkedin.com/company/oneaccounting,GB,professional-body
Kelly Tax Services Limited,kellytaxservices.co.uk,https://www.linkedin.com/company/kelly-tax-services-limited,GB,size<11;not-a-payroll-provider
CryptoCountancy Ltd,cryptocountancy.co.uk,https://www.linkedin.com/company/cryptocountancy-ltd,GB,size<11;not-a-payroll-provider
Kinder Digital Accountants,linktr.ee,https://www.linkedin.com/company/kinder-digital-accountants,GB,size<11;professional-body
Focus Somar Audit & Tax Accountants Ltd,focusandsomaraccountants.com,https://www.linkedin.com/company/focus-somar-audit-tax-accountants-ltd,GB,recruits-for-accountancy-not-provider
Accounting Connections Limited,aconnect.co.uk,https://www.linkedin.com/company/accounting-connections-limited,GB,size<11
Cherry Hinton Accounting Ltd,cherryhintonaccounting.co.uk,https://www.linkedin.com/company/cherryhintonaccounting,GB,size<11
Optimyze Finance Llp,optimyze.finance,https://www.linkedin.com/company/optimyze-accountants,GB,size<11
Lancaster University Accounting Society,linktr.ee,https://www.linkedin.com/company/luacsoc,GB,size<11;professional-body
PLR Advisory,plradvisory.co.uk,https://www.linkedin.com/company/plr-advisory,GB,size<11;not-a-payroll-provider
AA Accountants UK,aaaccountants.uk,https://www.linkedin.com/company/aaaccountantsuk,GB,size<11
Oakford Advisors Ltd,oakfordadvisors.com,https://www.linkedin.com/company/oakford-advisors-ltd,GB,not-a-payroll-provider
Accounteye,gdaccounteye.com,https://www.linkedin.com/company/accounteye,GB,size<11;professional-body
WorkPlace HR,workplace-hr.com,https://www.linkedin.com/company/workplace-hr,GB,size<11
Ward Williams HR,wardwilliamshr.co.uk,https://www.linkedin.com/company/ward-williams-hr,GB,size<11;not-a-payroll-provider
Wessex Commercial Solutions Limited,wessexcommercial.com,https://www.linkedin.com/company/wessex-commercial-solutions,GB,size<11
Square 21 Accounting & Tax Solutions Ltd,square21.uk,https://www.linkedin.com/company/square21accounting,GB,size<11
Explore Financial Service,explorefinancialservices.co.uk,https://www.linkedin.com/company/explore-financial-service,GB,size<11
BUSINESS 1ST UK LIMITED,,https://www.linkedin.com/company/business-1st-uk-limited,GB,size<11
Paybureau Ltd,paybureau.co.uk,https://www.linkedin.com/company/paybureau.co.uk,GB,size<11
Payroll Resources Ltd,prluk.co.uk,https://www.linkedin.com/company/payroll-resources-ltd,GB,size<11
Polestar Printing Ltd,,https://www.linkedin.com/company/polestar-printing-ltd,GB,size<11;not-a-payroll-provider
Accounts Team,accountsteam.co.uk,https://www.linkedin.com/company/accounts-team,GB,size<11
OnlineStocktake.Com (WebStock),onlinestocktake.com,https://www.linkedin.com/company/onlinestocktake-com-webstock-,GB,size<11;not-a-payroll-provider
Cjr Accountant,cjraccountants.co.uk,https://www.linkedin.com/company/cjr-financial,GB,size<11
The Business & Financial Management Company Ltd,bfmc.biz,https://www.linkedin.com/company/the-business-&-financial-management-company-ltd,GB,size<11
YF Accounting,yfaccounting.co.uk,https://www.linkedin.com/company/yf-accounting,GB,size<11
Af Specialist Consultancy Limited,afspecialistconsultancy.co.uk,https://www.linkedin.com/company/af-specialist-consultancy-limited,GB,size<11
Velocity Accounting Solutions,velocityas.co.uk,https://www.linkedin.com/company/velocity-accounting-solutions,GB,size<11
PAJE CONSULTANCY LTD,paje-uk.com,https://www.linkedin.com/company/paje-consultancy-ltd,GB,size<11;not-a-payroll-provider;end-employer-industry:hospitality
8 Hours Ahead,8-hours.co,https://www.linkedin.com/company/8hoursahead,GB,size<11;not-a-payroll-provider
Digital Planning,digitalplanning.tech,https://www.linkedin.com/company/digital-planning-limited,GB,not-a-payroll-provider
Trisearch Solutions Ltd,trisearch.co.uk,https://www.linkedin.com/company/trisearch-solutions-ltd,GB,not-a-payroll-provider
VERTO HR,vertohr.co.uk,https://www.linkedin.com/company/vertohr,GB,not-a-payroll-provider
Sjcm Accountancy,sjcmaccountancy.co.uk,https://www.linkedin.com/company/sjcm-accountancy,GB,size<11;professional-body
Newham Partnership Working,theeducationspace.co.uk,https://www.linkedin.com/company/newham-partnership-working,GB,not-a-payroll-provider;end-employer-industry:education administration
TEAM ACCOUNTANTS LIMITED,teamaccountantslink.co.uk,https://www.linkedin.com/company/team-accountants-limited,GB,size<11
Doheney Services Global,doheneyservices.global,https://www.linkedin.com/company/doheney-services-global,GB,not-a-payroll-provider
Bv Recruitment Ltd,bvrecruitment.co.uk,https://www.linkedin.com/company/bv-recruitment-ltd,GB,size<11;recruits-for-accountancy-not-provider
Fortify Consultants,fortifyconsultants.co.uk,https://www.linkedin.com/company/fortify-consultants,GB,size<11
Immtell,immtell.com,https://www.linkedin.com/company/immtell-ltd,GB,size<11;not-a-payroll-provider
Money Global,moneysmrt.com,https://www.linkedin.com/company/money-global-limited,GB,not-a-payroll-provider;end-employer-industry:banking
People Pool,peoplepool.co.uk,https://www.linkedin.com/company/people-pool,GB,size<11;not-a-payroll-provider
Rothwell Group Ltd,rothwell-group.co.uk,https://www.linkedin.com/company/rothwell-group-ltd,GB,not-a-payroll-provider;end-employer-industry:construction
Turas Accountants,turasaccountants.co.uk,https://www.linkedin.com/company/turas-accountants-ltd,GB,size<11
Instant Insight Business Accounting,instantinsight.uk,https://www.linkedin.com/company/instant-insight,GB,size<11
Emerio Banque,emeriobanque.com,https://www.linkedin.com/company/emeriobanque,GB,size<11
CASA Bookkeeping,casabookkeeping.com,https://www.linkedin.com/company/casa-bookkeeping,GB,size<11
OMNIA Trading,omnia-trading.com,https://www.linkedin.com/company/omnia-trading,GB,not-a-payroll-provider
Globus Payments,globus-payments.com,https://www.linkedin.com/company/globus-payments,GB,not-a-payroll-provider
The Mental Health People Ltd,mentalhealthpeople.com,https://www.linkedin.com/company/agirlcalledrainbow,GB,size<11;not-a-payroll-provider
Remo Start,remostarts.com,https://www.linkedin.com/company/remo-start,GB,not-a-payroll-provider
IT Mob Limited,itmob.co.uk,https://www.linkedin.com/company/it-mob-limited,GB,size<11;not-a-payroll-provider
VF TALENT,,https://www.linkedin.com/company/vftalent,GB,not-a-payroll-provider
RS-Engage,rs-engage.com,https://www.linkedin.com/company/rs-engage,GB,size<11;not-a-payroll-provider
hoomph,hoomph.co.uk,https://www.linkedin.com/company/hoomph,GB,not-a-payroll-provider
Nexus Specialist Recruitment Limited,nexus-specialist.co.uk,https://www.linkedin.com/company/nexus-specialist-recruitment-limited,GB,not-a-payroll-provider
Bradley & Co,bradleyandco.uk,https://www.linkedin.com/company/bradleyandco,GB,not-a-payroll-provider
helloFriday,hellofriday.io,https://www.linkedin.com/company/hellofriday,GB,not-a-payroll-provider
The HR Forum,thehr.forum,https://www.linkedin.com/company/visitthehrforum,GB,size<11;not-a-payroll-provider
Wellington HR,wellingtonhr.co.uk,https://www.linkedin.com/company/wellingtonhr,GB,size<11;not-a-payroll-provider
Flex Matters,flexibilitymatters.co.uk,https://www.linkedin.com/company/flexmatters,GB,size<11;not-a-payroll-provider
Wage Platforms,google.com,https://www.linkedin.com/company/thewage,GB,not-a-payroll-provider
Better Talent,bettertalent.co.uk,https://www.linkedin.com/company/better-talent,GB,size<11;not-a-payroll-provider
Venndorly,venndorly.com,https://www.linkedin.com/company/venndorly,GB,size<11;not-a-payroll-provider
Adjust - Neurodiversity Understood,adjustservices.co.uk,https://www.linkedin.com/company/adjust-training-and-consultancy,GB,size<11;not-a-payroll-provider
Big Issue Recruit,bigissue.com,https://www.linkedin.com/company/big-issue-recruit,GB,not-a-payroll-provider
Global Outsourcing Hub | Talent Marketplace & EOR,globaloutsourcinghub.co.uk,https://www.linkedin.com/company/gohubukofficial,GB,not-a-payroll-provider
SM 𝓡𝓔𝓜𝓞𝓣𝓔 Hires,smremotehires.com,https://www.linkedin.com/company/smremotehirespak,GB,size<11;not-a-payroll-provider
Candarine - Social Seeding,candarine.com,https://www.linkedin.com/company/candarine,GB,not-a-payroll-provider
SG Recruitment,sumnergrouphealth.com,https://www.linkedin.com/company/sg-recruitment,GB,not-a-payroll-provider
PeoplePace,,https://www.linkedin.com/company/peoplepace,GB,size<11;not-a-payroll-provider
